County_Key,Volume,Count,State_Code,Average
19Clinton,295012,2880,19,102
19Black Hawk,604405,5040,19,119
19Polk,4684723,16560,19,282
19Chickasaw,177311,2880,19,61
19Floyd,293536,2880,19,101
19Osceola,121527,2880,19,42
19Hardin,293911,2880,19,102
19Ida,113623,1440,19,78
19Cedar,182791,1440,19,126
19Page,75272,1440,19,52
19Webster,189370,1440,19,131
19Davis,129450,2880,19,44
19Clayton,81813,1440,19,56
19Lee,454754,5472,19,83
19Jackson,281662,4320,19,65
19Crawford,98683,1440,19,68
19Greene,280197,4224,19,66
19Buena Vista,105782,1440,19,73
19Palo Alto,105615,1440,19,73
19Lucas,70132,1392,19,50
19Marion,345640,2688,19,128
19Dubuque,1132413,6480,19,174
19Howard,102839,1440,19,71
19Wapello,275344,2880,19,95
19Jones,328400,2592,19,126
19Allamakee,72282,1440,19,50
19Calhoun,224850,4320,19,52
19O'Brien,808,720,19,1
19Tama,1492,672,19,2
19Monroe,2782,696,19,3
19Clay,312868,2880,19,108
19Linn,5135588,15072,19,340
19nan,964653,3600,19,267
19Dickinson,370683,2880,19,128
19Audubon,133325,2784,19,47
19Marshall,179082,2880,19,62
19Mitchell,157244,2880,19,54
19Fayette,194907,2880,19,67
19Woodbury,462595,2880,19,160
16Kootenai,10471906,36288,16,288
16Ada,32860456,102648,16,320
16Twin Falls,665035,8688,16,76
16Bannock,7171273,43824,16,163
16Nez Perce,640051,7008,16,91
16Gooding,710708,4320,16,164
16Canyon,20665015,63792,16,323
16Bear Lake,164695,5040,16,32
16Bonneville,3147094,17184,16,183
16Lemhi,129023,4320,16,29
16Lincoln,111488,1440,16,77
16Boundary,330185,5040,16,65
16Butte,135209,4128,16,32
16Cassia,621114,6864,16,90
16Lewis,146642,2832,16,51
16Oneida,541828,4224,16,128
16Adams,234372,4176,16,56
16Bonner,1823939,17232,16,105
16Blaine,452598,2880,16,157
16Fremont,212517,4992,16,42
16Franklin,269827,4320,16,62
16Owyhee,65546,2160,16,30
16Idaho,290521,8496,16,34
16Valley,302994,2880,16,105
16Washington,300788,2880,16,104
16Latah,1359850,11328,16,120
16Jefferson,890199,5760,16,154
16Boise,549691,8544,16,64
16Elmore,460469,3648,16,126
16Custer,41830,2880,16,14
16Madison,75707,1440,16,52
16Caribou,158528,2880,16,55
16Teton,452752,3600,16,125
16Bingham,549181,3456,16,158
16Jerome,2371909,9696,16,244
16Power,689593,5472,16,126
16Shoshone,262432,2880,16,91
16Clark,96072,3936,16,24
16Gem,28868,600,16,48
16Payette,1340608,8592,16,156
16Benewah,61598,1440,16,42
16nan,2238287,13200,16,169
17Lake,1633603,5568,17,293
17Cook,7390109,9768,17,756
17nan,7438233,5664,17,1313
17DuPage,2874862,4368,17,658
17Kane,286248,2016,17,141
17McHenry,228336,1392,17,164
17Will,4133011,7440,17,555
17Henry,102226,1440,17,70
17LaSalle,759140,1248,17,608
17McLean,2018548,4032,17,500
17Kankakee,252772,1200,17,210
17Fulton,337171,2880,17,117
17Warren,138446,1440,17,96
17Tazewell,211786,1440,17,147
17Peoria,1064976,2304,17,462
17Moultrie,64574,1344,17,48
17Macon,561921,2064,17,272
17Clark,262820,576,17,456
17Champaign,567174,1104,17,513
17Sangamon,3150966,5472,17,575
17Morgan,202667,2256,17,89
17Logan,597339,912,17,654
17Adams,152825,696,17,219
17Effingham,798381,1920,17,415
17Jefferson,1141543,1776,17,642
17Jasper,59927,1152,17,52
17St. Clair,3551462,5448,17,651
17Madison,3383502,4560,17,741
17Jersey,123260,1152,17,106
17Williamson,323526,672,17,481
17Massac,242832,384,17,632
17Franklin,90268,1296,17,69
17Jackson,349751,1152,17,303
18Adams,284275,2400,18,118
18Allen,2013825,3888,18,517
18nan,1840748,8256,18,222
18Benton,137571,2880,18,47
18Carroll,128906,1152,18,111
18Cass,42399,1440,18,29
18Clark,1413747,3600,18,392
18Clay,963115,2784,18,345
18Crawford,123213,1392,18,88
18Daviess,247693,1248,18,198
18Dearborn,1175319,4896,18,240
18DeKalb,941598,2880,18,326
18Delaware,1345270,2880,18,467
18Dubois,111024,1344,18,82
18Elkhart,350307,2784,18,125
18Floyd,2518452,5184,18,485
18Gibson,469066,3888,18,120
18Grant,792397,2496,18,317
18Hamilton,1103304,2784,18,396
18Hancock,1370779,5664,18,242
18Huntington,736128,2400,18,306
18Jackson,1082203,2880,18,375
18Jefferson,196951,2496,18,78
18Kosciusko,389650,1344,18,289
18Lake,7375921,12528,18,588
18LaPorte,233881,2304,18,101
18Madison,858641,4272,18,200
18Marion,4414521,11328,18,389
18Miami,278515,2592,18,107
18Montgomery,65857,1104,18,59
18Morgan,184770,1056,18,174
18Posey,673070,4320,18,155
18St. Joseph,786911,2304,18,341
18Tippecanoe,946473,4320,18,219
18Vanderburgh,1419292,4608,18,308
18Vermillion,560048,2880,18,194
18Vigo,576729,2688,18,214
18Warrick,21053,912,18,23
18Wayne,859242,2112,18,406
18White,777805,1920,18,405
20Hamilton,55772,1440,20,38
20Wallace,18485,1440,20,12
20Sherman,308206,2880,20,107
20Greeley,24120,1440,20,16
20Grant,50527,1440,20,35
20Wichita,41614,1440,20,28
20Thomas,89745,2880,20,31
20Finney,138651,1440,20,96
20Logan,25322,624,20,40
20Meade,114330,1440,20,79
20Sheridan,24941,1440,20,17
20Gove,9386,1440,20,6
20Ford,236238,5760,20,41
20Norton,32217,1440,20,22
20Hodgeman,29208,1440,20,20
20Trego,263371,2208,20,119
20Kiowa,187412,2880,20,65
20Phillips,71150,1440,20,49
20Pawnee,68027,1440,20,47
20Stafford,78492,1440,20,54
20Rice,200674,2880,20,69
20Ellsworth,247122,3168,20,78
20Reno,65756,1440,20,45
20Kingman,161094,4320,20,37
20Jewell,60250,1440,20,41
20Lincoln,29206,1440,20,20
20Mitchell,32848,2880,20,11
20Harper,45529,1440,20,31
20Republic,155479,2880,20,53
20McPherson,441970,2880,20,153
20Sedgwick,8736894,29520,20,295
20Saline,507764,3600,20,141
20Sumner,54874,1440,20,38
20Harvey,196062,1440,20,136
20Clay,72350,2880,20,25
20Cowley,346859,2880,20,120
20Geary,720628,5520,20,130
20Butler,219321,4800,20,45
20Riley,947859,5760,20,164
20Marshall,77795,1440,20,54
20Lyon,121587,1440,20,84
20Wabaunsee,486265,2016,20,241
20Shawnee,3992342,19776,20,201
20Chautauqua,80198,1440,20,55
20Woodson,98237,2880,20,34
20Coffey,432107,2880,20,150
20Jackson,197152,1440,20,136
20Brown,143578,2880,20,49
20Osage,172056,2880,20,59
20Jefferson,39720,1296,20,30
20Douglas,301493,2880,20,104
20Allen,62500,1440,20,43
20Neosho,232100,2880,20,80
20Franklin,831583,4320,20,192
20Labette,183885,2880,20,63
20Anderson,114505,2880,20,39
20Johnson,4172093,11952,20,349
20Wyandotte,2114667,4320,20,489
20Bourbon,205360,2880,20,71
21Adair,90792,1440,21,63
21Barren,330707,2880,21,114
21Bell,319858,2880,21,111
21Boone,3484408,5760,21,604
21nan,7755968,18720,21,414
21Boyd,293011,2880,21,101
21Boyle,706768,2880,21,245
21Bullitt,1771455,4320,21,410
21Butler,57396,1440,21,39
21Carter,573375,4320,21,132
21Clark,427802,2880,21,148
21Elliott,99097,1440,21,68
21Estill,34252,1440,21,23
21Fayette,2877199,5760,21,499
21Floyd,403215,4320,21,93
21Jefferson,13977530,26544,21,526
21Grant,175090,1440,21,121
21Graves,40071,1440,21,27
21Grayson,60090,1440,21,41
21Hancock,157671,1440,21,109
21Hardin,518686,2880,21,180
21Harlan,199191,1440,21,138
21Henry,986077,2880,21,342
21Jessamine,598998,2880,21,207
21Kenton,1063761,5040,21,211
21Laurel,254823,1440,21,176
21Lawrence,208592,2880,21,72
21Lewis,161980,1440,21,112
21Logan,12465,288,21,43
21McCracken,101653,1440,21,70
21Marion,200676,960,21,209
21Marshall,101436,1056,21,96
21Mercer,498966,2880,21,173
21Nelson,346718,2880,21,120
21Ohio,34360,1440,21,23
21Owen,101582,1440,21,70
21Owsley,121489,1440,21,84
21Pendleton,114977,1440,21,79
21Pike,1117774,5760,21,194
21Pulaski,232290,1440,21,161
21Russell,68011,1440,21,47
21Shelby,37400,1440,21,25
21Simpson,1326098,4320,21,306
21Union,73263,1440,21,50
21Warren,1638927,4320,21,379
21Whitley,869468,2880,21,301
21Wolfe,30306,1440,21,21
21Woodford,789842,4128,21,191
22Bossier,2038977,5760,22,353
22East Baton Rouge,3232473,7584,22,426
22Orleans,732898,4224,22,173
22Rapides,503029,4992,22,100
22Jefferson,3705185,7344,22,504
22Allen,243386,2928,22,83
22Caldwell,65575,1440,22,45
22Tangipahoa,234407,864,22,271
