County_Key,Volume,Count,State_Code,Average
18Adams,228230,2112,18,108
18Allen,1081728,2160,18,500
18nan,1630851,9600,18,169
18Benton,54872,1920,18,28
18Carroll,111922,1296,18,86
18Cass,30464,1296,18,23
18Clark,1115010,3024,18,368
18Clay,43798,1296,18,33
18Crawford,79605,1056,18,75
18Daviess,171650,1008,18,170
18Dearborn,913826,4416,18,206
18DeKalb,647488,2688,18,240
18Delaware,1063111,2592,18,410
18Dubois,91315,1248,18,73
18Spencer,449151,3360,18,133
18Elkhart,120971,1104,18,109
18Floyd,1847181,4320,18,427
18Gibson,169562,2064,18,82
18Grant,503761,1920,18,262
18Hamilton,869879,2400,18,362
18Hancock,861284,4704,18,183
18Huntington,641274,2592,18,247
18Jefferson,85111,1056,18,80
18Knox,8891,336,18,26
18Kosciusko,300133,1248,18,240
18Lake,13774059,26016,18,529
18LaPorte,462952,3312,18,139
18Madison,263727,1344,18,196
18Marion,16373627,41592,18,393
18Marshall,296295,2592,18,114
18Miami,117569,1344,18,87
18Montgomery,59483,1296,18,45
18Morgan,162107,1200,18,135
18Porter,730614,2496,18,292
18Posey,533346,4128,18,129
18Randolph,24355,1296,18,18
18Ripley,76687,1104,18,69
18Rush,116621,1296,18,89
18St. Joseph,558359,2016,18,276
18Tippecanoe,1401485,5424,18,258
18Vanderburgh,1274769,4896,18,260
18Vermillion,312686,2112,18,148
18Vigo,397477,2112,18,188
18Warrick,20595,1056,18,19
18Wayne,635297,2016,18,315
18Wells,49280,1296,18,38
18White,834500,3600,18,231
20Hamilton,34368,1344,20,25
20Wallace,11302,1344,20,8
20Sherman,180785,2688,20,67
20Greeley,19947,1344,20,14
20Grant,43492,1344,20,32
20Wichita,33544,1344,20,24
20Thomas,66714,2688,20,24
20Finney,119313,1344,20,88
20Logan,50638,1344,20,37
20Meade,101828,1344,20,75
20Sheridan,21208,1344,20,15
20Gove,8573,1344,20,6
20Ford,133685,4080,20,32
20Norton,22959,1344,20,17
20Hodgeman,22003,1344,20,16
20Trego,216889,2688,20,80
20Kiowa,154610,2688,20,57
20Phillips,59226,1344,20,44
20Pawnee,56697,1344,20,42
20Stafford,63909,1296,20,49
20Rice,172874,2688,20,64
20Ellsworth,247346,4032,20,61
20Reno,52190,1344,20,38
20Kingman,96778,3264,20,29
20Jewell,43616,1344,20,32
20Lincoln,22776,1344,20,16
20Mitchell,25790,2688,20,9
20Harper,34473,1344,20,25
20Republic,122667,2688,20,45
20McPherson,328902,2688,20,122
20Sedgwick,7600137,26976,20,281
20Saline,465737,3360,20,138
20Sumner,43364,1344,20,32
20Harvey,155645,1344,20,115
20Clay,55861,2688,20,20
20Cowley,272995,2496,20,109
20Geary,496575,4992,20,99
20Butler,126301,4080,20,30
20Riley,802696,5376,20,149
20Marshall,56029,1344,20,41
20Lyon,96242,1344,20,71
20Wabaunsee,481215,2592,20,185
20Shawnee,3417808,18456,20,185
20Chautauqua,56770,1344,20,42
20Woodson,77364,2688,20,28
20Coffey,294241,2400,20,122
20Jackson,149841,1344,20,111
20Brown,108798,2688,20,40
20Osage,59536,1344,20,44
20Jefferson,24324,1344,20,18
20Douglas,152049,2208,20,68
20Allen,68378,1344,20,50
20Neosho,180704,2688,20,67
20Franklin,674002,4032,20,167
20Labette,137692,2688,20,51
20Anderson,84728,2688,20,31
20Johnson,3285867,9984,20,329
20Wyandotte,1116607,2592,20,430
20Bourbon,157260,2688,20,58
21Adair,66880,1344,21,49
21Barren,247329,2688,21,92
21Bell,212808,2688,21,79
21Boone,2435309,4800,21,507
21Boyle,531161,2688,21,197
21Bullitt,1270960,4032,21,315
21Butler,43408,1344,21,32
21nan,4370801,9408,21,464
21Carter,348202,3744,21,93
21Clark,282263,2688,21,105
21Daviess,843999,2592,21,325
21Elliott,72028,1344,21,53
21Estill,23892,1344,21,17
21Fayette,2856817,8112,21,352
21Floyd,273665,4032,21,67
21Franklin,96057,1344,21,71
21Grant,1205516,5376,21,224
21Grayson,42169,1296,21,32
21Hancock,121201,1344,21,90
21Hardin,452059,2688,21,168
21Harlan,139787,1344,21,104
21Henry,729156,2688,21,271
21Jefferson,11367951,23112,21,491
21Jessamine,434326,2688,21,161
21Kenton,3817189,4704,21,811
21Laurel,188564,1344,21,140
21Lawrence,81044,1632,21,49
21Lewis,110000,1344,21,81
21Logan,95054,2688,21,35
21Lyon,590427,2688,21,219
21McCracken,74722,1344,21,55
21Marion,185223,1056,21,175
21Marshall,73993,1344,21,55
21Mercer,362016,2688,21,134
21Muhlenberg,184209,2496,21,73
21Nelson,232594,2688,21,86
21Ohio,20744,1344,21,15
21Owen,71229,1344,21,52
21Owsley,90095,1344,21,67
21Pendleton,79027,1344,21,58
21Pike,426813,3264,21,130
21Pulaski,162334,1344,21,120
21Russell,28875,1344,21,21
