County_Key,Volume,Count,State_Code,Average
21Pulaski,195288,1392,21,140
21Russell,44175,1392,21,31
21Shelby,1118541,4032,21,277
21Simpson,1288408,4176,21,308
21Union,70397,1392,21,50
21Warren,1981131,6960,21,284
21Whitley,848426,2784,21,304
21Wolfe,26449,1392,21,19
21Woodford,1032253,5760,21,179
22Bossier,1081883,2592,22,417
22Orleans,644029,2880,22,223
22East Baton Rouge,3811735,9264,22,411
22Rapides,461210,5232,22,88
22Jefferson,94749,432,22,219
22Allen,282362,3888,22,72
22Caldwell,62439,1440,22,43
22Calcasieu,3208433,6432,22,498
22Tangipahoa,523364,3072,22,170
22West Baton Rouge,2259717,4128,22,547
22Bienville,4829,576,22,8
22Evangeline,640081,5664,22,113
22Livingston,775339,1536,22,504
22Avoyelles,95531,1440,22,66
22St. John the Baptist,1885179,4512,22,417
22Grant,27276,864,22,31
22LaSalle,68061,1008,22,67
22Franklin,149975,1728,22,86
22Richland,93183,1200,22,77
22Union,105365,1488,22,70
22Claiborne,58585,1248,22,46
22Winn,14650,480,22,30
22West Feliciana,80423,576,22,139
22East Feliciana,133613,1296,22,103
22Washington,197920,1440,22,137
22St. Bernard,97839,1440,22,67
22Ascension,464208,2880,22,161
22Iberville,114536,1056,22,108
22Vermilion,311323,1248,22,249
22Lafayette,501087,960,22,521
22Caddo,66463,1488,22,44
22Sabine,35279,1440,22,24
22St. Tammany,1651366,3840,22,430
22Ouachita,1828421,5760,22,317
22St. Mary,395144,2496,22,158
25Franklin,550256,1440,25,382
25Bristol,6558986,6648,25,986
25Middlesex,12692152,8064,25,1573
25Worcester,5590193,5184,25,1078
25Essex,7115606,5448,25,1306
25Plymouth,2295129,2904,25,790
25Hampden,4160220,3888,25,1070
25Hampshire,402191,1392,25,288
25Berkshire,765377,2784,25,274
25Norfolk,4346157,1200,25,3621
25Barnstable,1584453,2256,25,702
24Washington,1860463,4176,24,445
24Frederick,5460938,7152,24,763
24Montgomery,19897474,5712,24,3483
24Charles,1806721,2784,24,648
24Prince George's,5598799,4320,24,1296
24Queen Anne's,99665,1440,24,69
24Wicomico,1636740,2832,24,577
24Somerset,923163,2832,24,325
24Harford,1222473,2880,24,424
24Baltimore,41595534,17184,24,2420
24Howard,12857464,6960,24,1847
24Kent,120474,1392,24,86
24Dorchester,437932,1392,24,314
24Anne Arundel,9815175,8592,24,1142
24Talbot,712280,1296,24,549
24Allegany,1602120,4176,24,383
24Garrett,767090,2832,24,270
24Worcester,1002312,4272,24,234
24Cecil,246656,1392,24,177
24Calvert,693566,1392,24,498
24nan,1147617,12816,24,89
23nan,8747431,49104,23,178
23Lincoln,257966,1488,23,173
23Knox,361933,1488,23,243
23Penobscot,133815,1488,23,89
23Androscoggin,352242,2232,23,157
23Hancock,630988,4464,23,141
23Waldo,299487,1488,23,201
23Franklin,825601,1488,23,554
23York,77678,744,23,104
23Cumberland,71092,744,23,95
23Somerset,24113,744,23,32
23Oxford,90403,744,23,121
26Alger,74165,1440,26,51
26Allegan,588341,1488,26,395
26Alpena,142875,1440,26,99
26Arenac,208601,1488,26,140
26Baraga,98717,1368,26,72
26Bay,2847188,5904,26,482
26Berrien,482993,1488,26,324
26nan,4477616,8928,26,501
26Branch,546474,1488,26,367
26Calhoun,3134882,5952,26,526
26Chippewa,39511,1416,26,27
26Clare,140725,1488,26,94
26Clinton,1344951,2928,26,459
26Delta,458877,2976,26,154
26Dickinson,84503,1488,26,56
26Eaton,2333458,2976,26,784
26Genesee,5578017,7320,26,762
26Gogebic,128786,1488,26,86
26Grand Traverse,833878,2928,26,284
26Gratiot,109373,1488,26,73
26Hillsdale,186884,1488,26,125
26Ingham,5966650,7296,26,817
26Ionia,1102911,1488,26,741
26Iron,30992,1488,26,20
26Jackson,1876130,2976,26,630
26Kalamazoo,3233436,2976,26,1086
26Kalkaska,339746,2976,26,114
26Kent,8662752,7440,26,1164
26Ottawa,5512676,4416,26,1248
26Lake,98687,1488,26,66
26Livingston,3999729,2976,26,1343
26Mackinac,165699,2160,26,76
26Macomb,5069685,2232,26,2271
26Marquette,214079,2640,26,81
26Mason,80268,1488,26,53
26Menominee,69144,1488,26,46
26Monroe,1981187,2976,26,665
26Montcalm,513867,1488,26,345
26Muskegon,1673943,1488,26,1124
26Oakland,27176938,13344,26,2036
26Oceana,201383,1488,26,135
26Ogemaw,77284,1440,26,53
26Ontonagon,50890,1440,26,35
26Osceola,171592,2928,26,58
26Otsego,271011,1488,26,182
26Roscommon,451197,2880,26,156
26Saginaw,2125327,2952,26,719
26Sanilac,301971,4368,26,69
26Schoolcraft,51068,1488,26,34
26Shiawassee,993230,1488,26,667
26St. Clair,994919,2928,26,339
26St. Joseph,184819,1488,26,124
26Van Buren,1264392,2976,26,424
26Washtenaw,1936892,1488,26,1301
26Wayne,39173144,17832,26,2196
26Wexford,155656,1488,26,104
27Steele,578854,2880,27,200
27St. Louis,2061288,11568,27,178
27Polk,151872,2880,27,52
27Olmsted,801743,2880,27,278
27Renville,143075,1440,27,99
27Chippewa,82242,1344,27,61
27Clearwater,347642,4368,27,79
27Wright,1904230,4320,27,440
27nan,2411979,10128,27,238
27Dakota,7106987,7344,27,967
27Clay,454472,2880,27,157
27Ramsey,10008770,4464,27,2242
27Hennepin,24748597,10416,27,2376
27Scott,662106,1488,27,444
27Anoka,1204287,1488,27,809
29Nodaway,61352,1392,29,44
29nan,4627844,22464,29,206
29Buchanan,2289082,9192,29,249
29Holt,399558,2784,29,143
29Daviess,397164,2784,29,142
29Macon,445353,5712,29,77
29Adair,203657,2976,29,68
29Livingston,71866,960,29,74
29Polk,149262,1488,29,100
29Pike,39562,1440,29,27
29Lewis,236170,2880,29,82
29Shelby,54794,1440,29,38
29Audrain,125410,1392,29,90
29Jackson,17338145,29592,29,585
29Clay,3029389,8832,29,343
29Pettis,1013238,6480,29,156
29Platte,2498611,4464,29,559
29Cooper,943729,2688,29,351
29Maries,135500,1392,29,97
29Gasconade,58646,1344,29,43
29Cole,2720824,8184,29,332
29Camden,720505,2976,29,242
29Miller,506523,2784,29,181
29Boone,534862,2880,29,185
29St. Louis,18695592,34632,29,539
29St. Charles,5233434,11784,29,444
29Ste. Genevieve,280352,1488,29,188
29Jefferson,278147,1392,29,199
29Barry,146768,1320,29,111
29Lawrence,98245,1392,29,70
29McDonald,431762,2784,29,155
29Jasper,413216,2880,29,143
29Newton,869682,2976,29,292
29Stone,206302,2784,29,74
29Greene,1911407,7824,29,244
29Taney,1709384,8976,29,190
29Wright,55886,1440,29,38
29Howell,265809,2592,29,102
29Washington,176779,1392,29,126
29Dent,93106,1248,29,74
29Carter,117028,2208,29,53
29Pulaski,388413,1392,29,279
29Cape Girardeau,113973,1440,29,79
29Pemiscot,560274,4080,29,137
29Butler,202525,2976,29,68
29Dunklin,152930,1392,29,109
29Mississippi,424897,2592,29,163
