County_Key,Volume,Count,State_Code,Average
12Flagler,3079263,9552,12,322
12Nassau,2206882,7104,12,310
12Orange,12924179,27264,12,474
12Putnam,828819,5664,12,146
12Seminole,6935933,12720,12,545
12St. Johns,2781627,10080,12,275
12Volusia,5445076,15840,12,343
12Broward,21559704,46488,12,463
12Miami-Dade,29017858,54048,12,536
12Indian River,896517,7200,12,124
12Martin,3434389,8640,12,397
12Monroe,2567494,7200,12,356
12Osceola,3387424,10800,12,313
12Palm Beach,26891358,56832,12,473
12St. Lucie,4032780,19344,12,208
13DeKalb,35475282,52080,13,681
13Fulton,72843355,113952,13,639
13Meriwether,1599484,2880,13,555
13nan,13254176,22176,13,597
13Houston,2151079,9216,13,233
13Troup,3300250,11760,13,280
13Chatham,15427089,40512,13,380
13Atkinson,284323,5760,13,49
13Lowndes,2014430,6048,13,333
13Clayton,15104073,28176,13,536
13Glynn,3313563,17376,13,190
13Bacon,153816,2880,13,53
13Hart,1874945,7200,13,260
13Barrow,244348,1440,13,169
13Pickens,1520934,8640,13,176
13Bartow,3821945,9600,13,398
13Bulloch,311050,2016,13,154
13Camden,2194026,6336,13,346
13Clarke,2799081,12888,13,217
13Decatur,355712,2880,13,123
13Fannin,672724,4320,13,155
13Floyd,1522974,6672,13,228
13Hall,625392,2880,13,217
13Jenkins,96305,1440,13,66
13Lumpkin,928898,4320,13,215
13Mitchell,173578,2880,13,60
13Thomas,768515,5664,13,135
13Towns,40503,1440,13,28
13Ware,673022,2880,13,233
13Gwinnett,24118551,32880,13,733
13Cobb,16829252,23760,13,708
13Richmond,5820203,15840,13,367
13Butts,2480682,4176,13,594
13Dougherty,475224,2880,13,165
13Bibb,13278050,43872,13,302
13Harris,1177408,2880,13,408
13Catoosa,3153688,4320,13,730
13Haralson,943797,2496,13,378
13McIntosh,1710570,7200,13,237
13Cherokee,114249,1440,13,79
13Forsyth,169628,1392,13,121
13Habersham,37608,1440,13,26
13Oconee,124093,1440,13,86
13Crisp,245016,2880,13,85
13Jeff Davis,227572,2880,13,79
13Brantley,249205,2880,13,86
13Fayette,174208,1440,13,120
13Bryan,1880301,7968,13,235
13Pierce,50836,2880,13,17
13Clinch,159816,2832,13,56
13Laurens,950330,6624,13,143
13Treutlen,943621,2592,13,364
13Montgomery,129237,1440,13,89
13Taliaferro,860388,2880,13,298
13Muscogee,3498119,10080,13,347
13Clay,55897,2496,13,22
13Tift,1594977,6120,13,260
13Douglas,2285355,4320,13,529
13Dade,4235202,9360,13,452
13Jackson,1947597,2880,13,676
13Murray,297714,2880,13,103
13Walton,608646,2880,13,211
13Coweta,369099,2880,13,128
13Liberty,383956,4272,13,89
13Appling,41897,2880,13,14
13Lee,418244,2880,13,145
13Baldwin,275134,1440,13,191
13Ben Hill,90508,1248,13,72
13Gilmer,296828,1440,13,206
13Walker,1103683,5760,13,191
13Emanuel,107110,1440,13,74
13Warren,684402,2400,13,285
13Morgan,953556,2880,13,331
15Hawaii,2706430,10800,15,250
15Honolulu,71389403,139728,15,510
15Kauai,2785844,12048,15,231
15Maui,9389729,32760,15,286
15nan,11157378,14400,15,774
19Pottawattamie,2069634,11136,19,185
19Mills,463900,2880,19,161
19Poweshiek,917597,2880,19,318
19Hamilton,1041092,5568,19,186
19Monona,479612,2880,19,166
19Decatur,489035,4320,19,113
19Cerro Gordo,1753876,11520,19,152
19Iowa,1087620,2880,19,377
19Benton,788039,4320,19,182
19Cass,777488,4128,19,188
19Dallas,1375689,4032,19,341
19Polk,5155101,15744,19,327
19Scott,3690494,11424,19,323
19Cedar,1364102,4320,19,315
19Wright,404837,2208,19,183
19Johnson,3440088,11424,19,301
19Plymouth,436990,2784,19,156
19Henry,343203,2400,19,143
19Story,1198365,8640,19,138
19Delaware,171748,2832,19,60
19Clinton,301121,2880,19,104
19Black Hawk,526635,4968,19,106
19Chickasaw,174970,2688,19,65
19Floyd,321922,2880,19,111
19Osceola,114710,2592,19,44
19Hardin,294843,2880,19,102
19Ida,116437,1440,19,80
19Page,49802,912,19,54
19Webster,184741,1440,19,128
19Davis,127807,2736,19,46
19Clayton,82104,1440,19,57
19Lee,394036,4608,19,85
19Jackson,134708,2592,19,51
19Crawford,102449,1440,19,71
19Greene,273179,4224,19,64
19Buena Vista,97481,1440,19,67
19Palo Alto,106877,1440,19,74
19Lucas,73271,1440,19,50
19Marion,381994,2880,19,132
19Dubuque,1149764,6480,19,177
19Howard,96329,1440,19,66
19Wapello,279512,2880,19,97
19Jones,391620,2880,19,135
19Allamakee,69098,1440,19,47
19Calhoun,230125,4320,19,53
19Tama,1296,696,19,1
19Monroe,3414,720,19,4
19Clay,287902,2592,19,111
19Linn,5405240,15456,19,349
19Warren,2096045,4032,19,519
19nan,1096911,3360,19,326
19Dickinson,417189,2880,19,144
19Audubon,148835,2880,19,51
19Marshall,182363,2880,19,63
19Mitchell,171785,2880,19,59
19Fayette,204139,2880,19,70
19Woodbury,468459,2880,19,162
16Kootenai,11556300,38400,16,300
16Ada,31076879,103536,16,300
16Twin Falls,657760,8424,16,78
16Bannock,7629126,46272,16,164
16Nez Perce,680759,7200,16,94
16Gooding,759888,4320,16,175
16Canyon,22808224,70872,16,321
16Bear Lake,197373,4992,16,39
16Bonneville,3239933,17136,16,189
16Lemhi,142940,4272,16,33
16Lincoln,114265,1440,16,79
16Latah,1377122,12576,16,109
16Boundary,359035,5616,16,63
16Butte,148216,4320,16,34
16Cassia,1127897,11232,16,100
16Lewis,134233,2592,16,51
16Oneida,670612,5376,16,124
16Adams,244344,4320,16,56
16Bonner,1896881,17160,16,110
16Blaine,477353,2832,16,168
16Fremont,247392,4992,16,49
16Franklin,288527,4320,16,66
16Owyhee,77032,2880,16,26
16Idaho,310978,8640,16,35
16Valley,316744,2784,16,113
16Washington,301633,2832,16,106
16Jefferson,891291,5568,16,160
16Boise,625691,8352,16,74
16Elmore,594400,3936,16,151
16Custer,45525,2880,16,15
16Madison,75015,1440,16,52
16Caribou,160297,2784,16,57
16Teton,570133,4272,16,133
16Bingham,750106,3456,16,217
16Jerome,2276966,9216,16,247
16Power,884103,6768,16,130
16Shoshone,3503,24,16,145
16Clark,117330,4320,16,27
16Gem,69995,1392,16,50
16Payette,1378098,7824,16,176
16Benewah,62534,1440,16,43
16nan,2411121,14160,16,170
17Lake,1593413,3744,17,425
17Cook,7477094,7560,17,989
17DuPage,3490890,5616,17,621
17nan,3568064,7080,17,503
17Kane,413080,2880,17,143
17McHenry,1059494,2640,17,401
17Will,6560074,9312,17,704
17Henry,409591,2064,17,198
17Ogle,717934,960,17,747
17Winnebago,339636,1440,17,235
17LaSalle,897836,1440,17,623
17McLean,2012615,3984,17,505
17Kankakee,242134,1200,17,201
17Fulton,335889,2784,17,120
17Tazewell,213741,1392,17,153
17Peoria,452476,1008,17,448
17Moultrie,68580,1440,17,47
17Macon,814092,2688,17,302
17Clark,390663,816,17,478
17Champaign,610547,1200,17,508
17Sangamon,5165558,7056,17,732
17Morgan,201041,2400,17,83
17Logan,666463,912,17,730
17Adams,159400,720,17,221
